date,state,avg_temp_c,rainfall_mm,humidity_pct,wind_speed_mps
2015-07,Telangana,19.26,55.02,61.47,4.47
2015-08,Telangana,20.25,30.72,65.49,4.46
2015-09,Telangana,18.16,9.52,48.6,4.58
2015-10,Telangana,18.66,7.63,50.94,4.84
2015-11,Telangana,21.71,38.19,72.81,3.55
2015-12,Telangana,25.6,25.23,62.08,3.01
2016-01,Telangana,28.77,16.35,84.33,2.82
2016-02,Telangana,27.94,25.54,60.06,4.22
2016-03,Telangana,31.07,34.76,80.88,3.42
2016-04,Telangana,29.3,32.89,73.73,5.58
2016-05,Telangana,26.95,1.91,77.41,1.45
2016-06,Telangana,26.38,57.3,55.11,2.75
2016-07,Telangana,20.57,10.33,78.43,2.65
2016-08,Telangana,21.36,10.39,58.74,5.34
2016-09,Telangana,17.98,9.18,66.54,3.08
2016-10,Telangana,20.38,7.38,50.33,1.94
2016-11,Telangana,21.85,40.37,76.85,2.7
2016-12,Telangana,24.2,16.69,84.23,2.24
2017-01,Telangana,28.56,7.83,82.66,3.28
2017-02,Telangana,30.39,4.25,59.19,4.99
2017-03,Telangana,29.85,9.04,52.42,5.7
2017-04,Telangana,31.11,12.22,60.02,2.57
2017-05,Telangana,28.29,3.72,79.84,1.19
2017-06,Telangana,23.08,14.1,82.99,2.13
2017-07,Telangana,22.53,6.6,70.81,4.23
2017-08,Telangana,19.4,24.02,68.11,2.11
2017-09,Telangana,18.15,67.51,67.59,5.1
2017-10,Telangana,19.83,17.75,51.19,5.11
2017-11,Telangana,22.37,34.01,45.33,1.89
2017-12,Telangana,23.59,6.23,52.48,5.77
2018-01,Telangana,26.86,3.1,84.81,3.27
2018-02,Telangana,29.36,11.27,64.53,3.68
2018-03,Telangana,31.78,11.16,54.07,4.51
2018-04,Telangana,28.5,21.64,54.72,5.19
2018-05,Telangana,27.18,3.83,54.29,5.92
2018-06,Telangana,24.51,33.16,67.48,3.06
2018-07,Telangana,23.89,15.2,78.97,4.36
2018-08,Telangana,19.51,40.08,70.57,3.24
2018-09,Telangana,18.21,76.36,59.1,4.73
2018-10,Telangana,19.95,4.67,52.04,4.34
2018-11,Telangana,21.3,15.01,70.68,5.28
2018-12,Telangana,25.71,14.72,45.84,4.91
2019-01,Telangana,27.68,38.34,54.5,2.62
2019-02,Telangana,30.13,34.63,45.27,2.72
2019-03,Telangana,30.56,11.67,82.08,2.4
2019-04,Telangana,28.84,20.7,59.1,4.51
2019-05,Telangana,27.91,42.28,79.49,5.81
2019-06,Telangana,26.12,20.81,70.94,3.29
2019-07,Telangana,21.36,5.95,62.83,5.76
2019-08,Telangana,20.95,29.5,53.65,2.39
2019-09,Telangana,15.96,34.97,75.13,2.1
2019-10,Telangana,17.97,23.05,71.94,5.63
2019-11,Telangana,22.55,9.7,48.92,3.05
2019-12,Telangana,24.17,14.07,62.8,1.49
2020-01,Telangana,25.57,36.91,75.86,3.58
2020-02,Telangana,31.55,13.77,56.2,4.9
2020-03,Telangana,31.25,18.29,71.41,2.08
2020-04,Telangana,31.04,16.41,82.04,5.41
2020-05,Telangana,28.43,28.26,52.32,1.54
2020-06,Telangana,25.45,11.68,46.23,4.38
2020-07,Telangana,21.57,5.74,84.85,1.88
2020-08,Telangana,19.01,11.24,82.16,5.2
2020-09,Telangana,20.24,24.69,56.82,3.99
2020-10,Telangana,20.27,32.85,67.29,1.29
2020-11,Telangana,19.52,9.52,68.17,4.32
2020-12,Telangana,23.21,8.36,82.56,1.52
2021-01,Telangana,26.41,31.42,47.18,3.27
2021-02,Telangana,29.6,8.04,69.91,3.89
2021-03,Telangana,30.77,18.82,62.78,4.05
2021-04,Telangana,30.68,17.0,51.22,5.4
2021-05,Telangana,27.93,34.1,59.75,1.05
2021-06,Telangana,26.08,30.19,77.75,4.66
2021-07,Telangana,21.87,27.5,61.4,3.53
2021-08,Telangana,19.28,21.73,57.74,1.18
2021-09,Telangana,19.55,1.65,63.71,4.09
2021-10,Telangana,19.7,67.93,47.29,1.51
2021-11,Telangana,22.58,62.66,64.4,2.64
2021-12,Telangana,23.16,17.87,78.73,3.25
2022-01,Telangana,29.1,12.41,81.07,5.81
2022-02,Telangana,28.14,12.31,79.36,5.93
2022-03,Telangana,27.4,8.28,48.57,2.27
2022-04,Telangana,30.8,24.54,82.18,3.39
2022-05,Telangana,26.9,13.0,52.18,3.8
2022-06,Telangana,25.6,11.77,70.11,2.08
2022-07,Telangana,20.74,27.48,63.83,3.71
2022-08,Telangana,21.41,12.79,57.49,2.02
2022-09,Telangana,20.7,2.59,69.09,3.65
2022-10,Telangana,19.89,9.44,62.35,1.92
2022-11,Telangana,20.98,42.43,48.06,4.72
2022-12,Telangana,25.08,2.84,62.82,2.91
2023-01,Telangana,29.52,5.52,65.71,4.66
2023-02,Telangana,30.49,28.58,58.13,1.4
2023-03,Telangana,29.53,43.34,84.51,2.03
2023-04,Telangana,29.62,27.55,72.48,3.96
2023-05,Telangana,28.46,11.1,53.01,2.48
2023-06,Telangana,23.64,15.56,66.03,1.05
2023-07,Telangana,20.68,19.76,78.23,1.82
2023-08,Telangana,19.94,33.12,54.46,3.99
2023-09,Telangana,16.95,20.38,65.5,2.66
2023-10,Telangana,19.48,25.69,83.19,3.64
2023-11,Telangana,22.21,63.12,53.8,2.26
2023-12,Telangana,22.56,5.42,67.25,3.82
2024-01,Telangana,27.84,22.37,83.99,1.5
2024-02,Telangana,29.67,6.72,61.38,3.97
2024-03,Telangana,28.72,57.03,60.31,4.75
2024-04,Telangana,30.3,27.67,55.18,2.3
2024-05,Telangana,27.44,25.46,69.61,2.32
2024-06,Telangana,24.91,14.18,66.0,2.2
2024-07,Telangana,22.21,50.19,58.12,1.15
2024-08,Telangana,17.51,36.78,61.6,3.69
2024-09,Telangana,18.03,9.93,58.35,2.36
2024-10,Telangana,17.39,7.97,57.65,4.77
2024-11,Telangana,21.23,24.61,48.03,4.8
2024-12,Telangana,24.41,45.5,50.15,1.08
2025-01,Telangana,27.37,32.53,74.46,3.37
2025-02,Telangana,29.01,3.62,47.99,2.33
2025-03,Telangana,32.32,14.14,83.16,4.17
2025-04,Telangana,28.53,10.53,70.55,2.33
2025-05,Telangana,27.45,9.07,52.65,4.99
2025-06,Telangana,22.92,10.71,60.54,4.75
2025-07,Telangana,21.75,17.76,61.22,4.76
2025-08,Telangana,20.83,8.84,56.53,3.22
2025-09,Telangana,18.9,14.08,52.19,5.85
2025-10,Telangana,18.5,12.32,50.39,5.6
2025-11,Telangana,20.09,9.67,79.0,1.03
2025-12,Telangana,24.66,47.97,69.36,4.72
1975-01,Uttar Pradesh,25.7,14.08,57.2,2.22
1975-02,Uttar Pradesh,27.21,2.56,68.67,5.82
1975-03,Uttar Pradesh,29.23,11.65,62.91,5.82
1975-04,Uttar Pradesh,26.74,24.64,47.37,3.1
1975-05,Uttar Pradesh,24.03,22.0,59.63,4.91
1975-06,Uttar Pradesh,23.78,15.65,46.41,1.77
1975-07,Uttar Pradesh,19.75,10.0,55.46,3.03
1975-08,Uttar Pradesh,16.31,20.74,63.27,4.99
1975-09,Uttar Pradesh,15.99,47.36,52.02,2.99
1975-10,Uttar Pradesh,16.5,6.55,59.83,3.52
1975-11,Uttar Pradesh,20.17,25.9,78.47,3.27
1975-12,Uttar Pradesh,20.16,4.34,77.5,5.17
1976-01,Uttar Pradesh,26.65,23.95,83.33,4.66
1976-02,Uttar Pradesh,26.64,14.59,59.68,3.68
1976-03,Uttar Pradesh,28.67,30.77,78.26,5.0
1976-04,Uttar Pradesh,27.71,28.81,70.66,4.46
1976-05,Uttar Pradesh,24.8,16.66,63.86,1.09
1976-06,Uttar Pradesh,21.87,7.73,67.99,2.4
1976-07,Uttar Pradesh,20.12,23.46,83.37,4.1
1976-08,Uttar Pradesh,16.26,15.68,54.63,4.55
1976-09,Uttar Pradesh,15.83,23.56,54.12,3.68
1976-10,Uttar Pradesh,16.61,7.13,46.35,4.29
1976-11,Uttar Pradesh,18.45,23.62,71.39,3.29
1976-12,Uttar Pradesh,22.69,22.73,82.72,5.4
1977-01,Uttar Pradesh,24.88,9.38,66.35,5.94
1977-02,Uttar Pradesh,26.95,58.3,67.92,2.48
1977-03,Uttar Pradesh,29.4,27.76,77.16,1.68
1977-04,Uttar Pradesh,27.83,16.36,83.92,1.3
1977-05,Uttar Pradesh,25.3,14.38,78.46,2.96
1977-06,Uttar Pradesh,21.82,6.56,78.6,2.46
1977-07,Uttar Pradesh,19.73,17.07,60.72,3.71
1977-08,Uttar Pradesh,18.05,24.86,75.47,3.98
1977-09,Uttar Pradesh,17.4,15.76,81.42,4.66
1977-10,Uttar Pradesh,18.63,17.01,74.42,4.51
1977-11,Uttar Pradesh,17.47,49.73,53.77,2.84
1977-12,Uttar Pradesh,24.06,19.16,69.91,5.93
1978-01,Uttar Pradesh,25.84,18.5,82.12,2.39
1978-02,Uttar Pradesh,26.68,4.53,45.87,5.37
1978-03,Uttar Pradesh,26.16,13.91,53.99,3.14
1978-04,Uttar Pradesh,28.95,12.56,71.76,5.27
1978-05,Uttar Pradesh,24.73,33.96,50.88,1.64
1978-06,Uttar Pradesh,23.24,25.15,62.17,1.66
1978-07,Uttar Pradesh,20.13,11.88,83.31,3.61
1978-08,Uttar Pradesh,15.85,14.2,80.9,2.81
1978-09,Uttar Pradesh,18.24,30.24,47.46,5.24
1978-10,Uttar Pradesh,19.24,7.47,83.83,3.24
1978-11,Uttar Pradesh,18.18,23.79,70.37,3.92
1978-12,Uttar Pradesh,22.98,18.05,79.94,3.08
1979-01,Uttar Pradesh,25.13,19.19,54.99,5.53
1979-02,Uttar Pradesh,26.77,16.87,53.24,2.8
1979-03,Uttar Pradesh,27.17,11.15,54.52,5.14
1979-04,Uttar Pradesh,26.57,12.2,61.08,3.94
1979-05,Uttar Pradesh,24.92,17.15,79.99,4.4
1979-06,Uttar Pradesh,25.08,15.13,46.72,1.61
1979-07,Uttar Pradesh,19.22,8.27,63.24,5.38
1979-08,Uttar Pradesh,16.94,7.81,60.61,2.87
1979-09,Uttar Pradesh,16.84,21.91,75.95,3.08
1979-10,Uttar Pradesh,17.44,11.92,61.16,5.75
1979-11,Uttar Pradesh,19.83,8.38,81.5,2.3
1979-12,Uttar Pradesh,21.99,19.99,54.9,4.8
1980-01,Uttar Pradesh,26.43,31.06,83.44,5.24
1980-02,Uttar Pradesh,26.11,22.97,46.16,2.59
1980-03,Uttar Pradesh,28.3,16.44,84.33,2.48
1980-04,Uttar Pradesh,29.2,6.47,72.53,5.03
1980-05,Uttar Pradesh,24.99,20.49,58.19,4.8
1980-06,Uttar Pradesh,21.21,19.6,49.16,2.04
1980-07,Uttar Pradesh,19.52,28.01,84.69,4.87
1980-08,Uttar Pradesh,16.52,47.13,73.61,1.52
1980-09,Uttar Pradesh,15.79,23.59,49.09,2.38
1980-10,Uttar Pradesh,15.56,5.92,80.55,2.13
1980-11,Uttar Pradesh,19.75,8.04,47.88,2.79
1980-12,Uttar Pradesh,22.77,11.75,83.64,5.94
1981-01,Uttar Pradesh,25.49,12.7,64.2,3.68
1981-02,Uttar Pradesh,26.69,15.41,65.8,2.84
1981-03,Uttar Pradesh,28.93,24.55,59.6,3.79
1981-04,Uttar Pradesh,25.56,10.78,69.78,4.93
1981-05,Uttar Pradesh,25.69,14.85,54.19,3.19
1981-06,Uttar Pradesh,20.75,28.67,68.31,2.97
1981-07,Uttar Pradesh,18.0,20.11,48.09,3.66
1981-08,Uttar Pradesh,16.77,8.31,59.72,3.7
1981-09,Uttar Pradesh,15.85,34.19,66.31,3.98
1981-10,Uttar Pradesh,17.27,30.71,79.27,1.95
1981-11,Uttar Pradesh,17.83,16.16,81.75,2.95
1981-12,Uttar Pradesh,21.36,36.94,79.51,1.77
1982-01,Uttar Pradesh,26.69,8.23,60.06,5.88
1982-02,Uttar Pradesh,26.88,13.43,82.2,4.84
1982-03,Uttar Pradesh,28.26,31.37,82.86,5.59
1982-04,Uttar Pradesh,29.53,10.46,64.18,2.23
1982-05,Uttar Pradesh,25.9,34.4,57.95,4.34
1982-06,Uttar Pradesh,21.79,25.06,72.5,1.28
1982-07,Uttar Pradesh,18.85,12.83,60.74,4.03
1982-08,Uttar Pradesh,17.52,8.85,83.77,1.8
1982-09,Uttar Pradesh,15.25,22.57,81.99,4.52
1982-10,Uttar Pradesh,17.35,30.38,64.44,4.12
1982-11,Uttar Pradesh,18.48,13.04,84.53,3.82
1982-12,Uttar Pradesh,22.95,11.04,54.9,2.65
1983-01,Uttar Pradesh,25.88,35.7,80.87,5.38
1983-02,Uttar Pradesh,26.99,18.74,65.0,1.93
1983-03,Uttar Pradesh,28.75,7.95,66.7,2.86
1983-04,Uttar Pradesh,26.26,12.13,75.34,1.16
1983-05,Uttar Pradesh,25.69,27.77,50.62,3.84
1983-06,Uttar Pradesh,21.36,12.51,74.76,1.73
1983-07,Uttar Pradesh,19.58,33.66,61.98,4.01
1983-08,Uttar Pradesh,17.47,9.13,78.1,3.09
1983-09,Uttar Pradesh,16.11,1.44,83.75,5.28
1983-10,Uttar Pradesh,16.09,45.44,82.84,5.91
1983-11,Uttar Pradesh,17.9,44.47,50.01,3.57
1983-12,Uttar Pradesh,23.26,23.94,49.33,2.55
1984-01,Uttar Pradesh,27.12,21.39,46.9,4.51
1984-02,Uttar Pradesh,28.02,16.53,50.78,3.53
1984-03,Uttar Pradesh,27.63,17.0,79.32,2.1
1984-04,Uttar Pradesh,28.97,5.45,65.32,5.6
1984-05,Uttar Pradesh,26.22,12.45,45.72,3.69
1984-06,Uttar Pradesh,22.52,5.07,71.82,5.5
1984-07,Uttar Pradesh,20.04,10.74,63.25,1.95
1984-08,Uttar Pradesh,15.87,2.16,56.74,1.78
1984-09,Uttar Pradesh,15.32,11.05,76.51,5.08
1984-10,Uttar Pradesh,15.88,4.43,59.16,3.01
1984-11,Uttar Pradesh,18.08,27.39,74.24,5.25
1984-12,Uttar Pradesh,21.68,4.62,72.99,2.67
1985-01,Uttar Pradesh,28.05,33.58,68.2,2.34
1985-02,Uttar Pradesh,29.49,8.88,82.9,4.47
1985-03,Uttar Pradesh,28.4,7.06,77.85,4.3
1985-04,Uttar Pradesh,28.12,14.85,68.63,1.1
1985-05,Uttar Pradesh,23.28,39.66,75.33,4.82
1985-06,Uttar Pradesh,21.93,7.9,54.82,1.24
1985-07,Uttar Pradesh,19.19,4.84,63.65,4.84
1985-08,Uttar Pradesh,18.32,19.65,83.06,1.02
1985-09,Uttar Pradesh,15.34,21.84,80.32,4.79
1985-10,Uttar Pradesh,16.84,26.8,59.64,5.32
1985-11,Uttar Pradesh,19.6,23.21,48.3,4.09
1985-12,Uttar Pradesh,21.99,19.87,81.32,5.54
1986-01,Uttar Pradesh,24.85,16.1,56.41,2.72
1986-02,Uttar Pradesh,26.43,5.56,59.38,5.25
1986-03,Uttar Pradesh,27.52,30.26,61.97,1.85
1986-04,Uttar Pradesh,26.13,16.54,70.73,3.44
1986-05,Uttar Pradesh,26.06,3.78,74.17,3.73
1986-06,Uttar Pradesh,23.38,26.07,79.33,5.56
1986-07,Uttar Pradesh,18.38,9.03,58.82,3.49
1986-08,Uttar Pradesh,18.48,2.88,71.38,5.78
1986-09,Uttar Pradesh,16.67,17.3,60.31,2.46
1986-10,Uttar Pradesh,16.28,50.54,46.37,3.7
1986-11,Uttar Pradesh,19.79,16.16,61.16,5.81
1986-12,Uttar Pradesh,22.34,34.75,60.21,4.08
1987-01,Uttar Pradesh,24.75,4.19,55.64,1.91
1987-02,Uttar Pradesh,28.55,35.87,49.15,3.72
1987-03,Uttar Pradesh,27.98,36.31,52.72,5.17
1987-04,Uttar Pradesh,27.12,23.9,54.56,1.64
1987-05,Uttar Pradesh,24.9,10.19,48.11,1.17
1987-06,Uttar Pradesh,22.19,10.54,53.42,2.52
1987-07,Uttar Pradesh,17.83,21.61,58.77,5.04
1987-08,Uttar Pradesh,17.46,63.02,47.75,2.81
1987-09,Uttar Pradesh,15.29,16.86,74.12,4.41
1987-10,Uttar Pradesh,16.88,10.17,64.78,5.83
1987-11,Uttar Pradesh,20.86,24.01,55.18,2.84
1987-12,Uttar Pradesh,22.76,25.4,58.84,1.17
1988-01,Uttar Pradesh,26.22,11.73,50.3,5.32
1988-02,Uttar Pradesh,28.71,15.67,59.21,2.11
1988-03,Uttar Pradesh,27.0,21.11,72.61,4.17
1988-04,Uttar Pradesh,27.78,46.02,55.86,4.11
1988-05,Uttar Pradesh,25.47,28.33,74.16,4.53
1988-06,Uttar Pradesh,22.41,5.82,49.9,4.24
1988-07,Uttar Pradesh,19.45,59.63,71.07,3.96
1988-08,Uttar Pradesh,17.19,12.26,50.84,3.97
1988-09,Uttar Pradesh,14.11,25.05,66.73,1.77
1988-10,Uttar Pradesh,16.18,42.47,80.43,5.26
1988-11,Uttar Pradesh,19.65,21.58,61.15,1.35
1988-12,Uttar Pradesh,23.49,7.85,51.31,4.83
1989-01,Uttar Pradesh,25.41,4.19,66.35,3.19
1989-02,Uttar Pradesh,28.88,2.97,71.26,3.13
1989-03,Uttar Pradesh,27.98,16.94,50.33,3.02
1989-04,Uttar Pradesh,26.13,45.46,79.16,2.23
1989-05,Uttar Pradesh,25.85,16.94,73.61,3.82
1989-06,Uttar Pradesh,20.54,33.53,53.54,4.78
1989-07,Uttar Pradesh,18.52,30.08,60.46,1.71
1989-08,Uttar Pradesh,18.14,27.12,78.11,3.43
1989-09,Uttar Pradesh,14.46,15.54,63.52,5.32
1989-10,Uttar Pradesh,16.64,32.87,46.1,5.93
1989-11,Uttar Pradesh,20.95,12.82,57.23,3.99
1989-12,Uttar Pradesh,23.78,6.78,56.74,5.59
1990-01,Uttar Pradesh,25.19,12.42,46.85,4.78
1990-02,Uttar Pradesh,28.03,46.39,73.85,3.76
1990-03,Uttar Pradesh,28.24,12.17,69.23,4.93
1990-04,Uttar Pradesh,27.33,8.73,54.74,5.07
1990-05,Uttar Pradesh,25.27,5.92,48.12,4.96
1990-06,Uttar Pradesh,22.9,31.69,47.53,4.32
1990-07,Uttar Pradesh,18.76,52.8,79.53,4.72
1990-08,Uttar Pradesh,15.61,36.87,82.39,4.88
1990-09,Uttar Pradesh,16.87,5.89,74.42,5.62
1990-10,Uttar Pradesh,16.34,17.39,65.27,3.58
1990-11,Uttar Pradesh,19.46,25.44,53.35,5.81
1990-12,Uttar Pradesh,22.32,18.51,67.81,4.56
1991-01,Uttar Pradesh,24.73,2.37,76.3,3.11
1991-02,Uttar Pradesh,27.77,7.7,78.82,1.01
1991-03,Uttar Pradesh,30.52,84.6,52.64,5.47
1991-04,Uttar Pradesh,27.43,12.8,81.77,4.08
1991-05,Uttar Pradesh,25.69,16.3,59.9,2.01
1991-06,Uttar Pradesh,20.23,25.47,59.07,4.4
1991-07,Uttar Pradesh,20.69,17.6,62.89,2.3
1991-08,Uttar Pradesh,17.6,41.07,57.56,4.66
1991-09,Uttar Pradesh,17.3,14.21,78.23,1.88
1991-10,Uttar Pradesh,16.16,21.83,70.58,2.04
1991-11,Uttar Pradesh,20.98,12.05,47.75,3.87
1991-12,Uttar Pradesh,19.62,25.66,53.66,4.08
1992-01,Uttar Pradesh,25.42,1.78,78.35,4.87
1992-02,Uttar Pradesh,26.8,25.28,76.04,5.03
1992-03,Uttar Pradesh,28.62,25.15,52.83,2.29
1992-04,Uttar Pradesh,27.28,22.9,67.77,4.25
1992-05,Uttar Pradesh,24.77,5.74,83.81,1.0
1992-06,Uttar Pradesh,21.36,41.2,51.77,3.48
1992-07,Uttar Pradesh,19.45,2.51,77.37,4.45
1992-08,Uttar Pradesh,17.53,26.31,80.68,5.5
1992-09,Uttar Pradesh,15.62,3.87,78.79,2.73
1992-10,Uttar Pradesh,17.8,32.25,59.26,4.39
1992-11,Uttar Pradesh,19.21,67.4,77.52,2.47
1992-12,Uttar Pradesh,24.25,11.7,47.75,3.31
1993-01,Uttar Pradesh,25.51,6.04,59.16,4.77
1993-02,Uttar Pradesh,28.16,16.37,84.35,2.59
1993-03,Uttar Pradesh,29.41,56.05,66.18,5.29
1993-04,Uttar Pradesh,27.98,15.2,48.5,2.67
1993-05,Uttar Pradesh,24.75,8.64,54.72,5.56
1993-06,Uttar Pradesh,22.83,27.41,80.04,5.12
1993-07,Uttar Pradesh,19.78,7.42,45.22,4.08
1993-08,Uttar Pradesh,15.88,13.93,50.82,3.58
1993-09,Uttar Pradesh,16.21,17.42,45.19,2.87
1993-10,Uttar Pradesh,17.3,9.19,71.92,5.5
1993-11,Uttar Pradesh,19.07,38.2,54.21,1.33
1993-12,Uttar Pradesh,23.04,12.41,58.8,1.38
1994-01,Uttar Pradesh,26.2,2.89,83.4,2.4
1994-02,Uttar Pradesh,27.55,11.68,48.94,4.59
1994-03,Uttar Pradesh,28.08,14.73,55.9,2.1
1994-04,Uttar Pradesh,28.13,7.53,67.78,2.61
1994-05,Uttar Pradesh,26.86,31.66,66.26,5.87
1994-06,Uttar Pradesh,20.26,79.23,64.57,2.8
1994-07,Uttar Pradesh,18.93,38.91,45.55,4.98
1994-08,Uttar Pradesh,18.51,44.58,78.63,3.54
1994-09,Uttar Pradesh,14.98,12.85,60.73,1.46
1994-10,Uttar Pradesh,15.52,34.8,51.07,5.81
1994-11,Uttar Pradesh,18.82,8.02,61.04,3.33
1994-12,Uttar Pradesh,20.66,28.56,67.42,2.81
1995-01,Uttar Pradesh,23.59,51.5,64.45,2.57
1995-02,Uttar Pradesh,27.88,33.26,79.65,2.31
1995-03,Uttar Pradesh,29.22,19.54,49.59,2.38
1995-04,Uttar Pradesh,26.77,21.41,46.84,4.97
1995-05,Uttar Pradesh,25.82,12.83,64.38,1.74
1995-06,Uttar Pradesh,21.72,17.29,57.14,1.91
1995-07,Uttar Pradesh,20.16,32.17,72.89,4.7
1995-08,Uttar Pradesh,17.49,14.12,81.6,1.09
1995-09,Uttar Pradesh,15.82,67.22,67.89,1.32
1995-10,Uttar Pradesh,16.72,14.46,61.22,3.78
1995-11,Uttar Pradesh,18.32,23.73,56.37,4.2
1995-12,Uttar Pradesh,22.34,26.3,47.31,5.93
1996-01,Uttar Pradesh,26.65,33.61,73.29,4.96
1996-02,Uttar Pradesh,27.42,11.62,70.84,5.15
1996-03,Uttar Pradesh,27.42,35.77,46.47,4.13
1996-04,Uttar Pradesh,29.6,18.01,76.58,4.95
1996-05,Uttar Pradesh,24.9,19.89,47.65,5.78
1996-06,Uttar Pradesh,23.08,17.38,49.06,2.17
1996-07,Uttar Pradesh,19.3,13.16,78.52,1.51
1996-08,Uttar Pradesh,17.29,29.47,48.56,5.73
1996-09,Uttar Pradesh,16.28,31.91,51.8,5.07
1996-10,Uttar Pradesh,17.92,3.29,76.81,2.03
1996-11,Uttar Pradesh,18.75,8.31,54.57,3.1
1996-12,Uttar Pradesh,23.05,10.39,69.23,3.72
1997-01,Uttar Pradesh,24.62,6.79,78.75,2.46
1997-02,Uttar Pradesh,28.04,21.74,81.98,4.39
1997-03,Uttar Pradesh,27.35,20.18,49.14,2.21
1997-04,Uttar Pradesh,28.29,41.82,81.17,1.14
1997-05,Uttar Pradesh,26.77,15.71,52.72,2.53
1997-06,Uttar Pradesh,22.81,26.15,79.79,1.3
1997-07,Uttar Pradesh,17.87,57.47,59.91,2.19
1997-08,Uttar Pradesh,18.49,21.66,50.2,5.59
1997-09,Uttar Pradesh,16.14,21.72,56.62,1.3
1997-10,Uttar Pradesh,15.02,37.98,75.16,3.04
1997-11,Uttar Pradesh,20.79,17.08,61.27,5.56
1997-12,Uttar Pradesh,23.29,2.08,69.57,3.91
1998-01,Uttar Pradesh,26.1,10.12,80.78,3.43
1998-02,Uttar Pradesh,27.58,25.83,67.93,5.96
1998-03,Uttar Pradesh,29.53,24.29,64.0,1.01
1998-04,Uttar Pradesh,27.86,15.52,53.98,4.56
1998-05,Uttar Pradesh,25.65,4.76,48.69,2.16
1998-06,Uttar Pradesh,22.64,7.88,53.66,4.59
1998-07,Uttar Pradesh,18.8,7.07,64.89,2.13
1998-08,Uttar Pradesh,16.43,48.2,61.17,2.17
1998-09,Uttar Pradesh,15.88,29.46,64.79,1.53
1998-10,Uttar Pradesh,17.02,19.03,54.18,1.22
1998-11,Uttar Pradesh,18.43,2.71,70.67,2.05
1998-12,Uttar Pradesh,24.34,9.46,63.06,3.61
1999-01,Uttar Pradesh,24.79,11.19,60.97,1.26
1999-02,Uttar Pradesh,27.25,7.7,64.3,3.53
1999-03,Uttar Pradesh,29.62,25.38,67.24,2.63
1999-04,Uttar Pradesh,28.83,46.4,70.84,3.34
1999-05,Uttar Pradesh,26.24,30.77,79.56,5.11
1999-06,Uttar Pradesh,21.42,63.35,53.42,4.56
1999-07,Uttar Pradesh,16.93,11.07,51.98,3.34
1999-08,Uttar Pradesh,15.56,17.28,71.32,2.4
1999-09,Uttar Pradesh,18.27,31.0,54.5,3.42
1999-10,Uttar Pradesh,15.76,3.45,47.73,3.28
1999-11,Uttar Pradesh,20.87,7.71,74.9,5.03
1999-12,Uttar Pradesh,21.3,8.79,54.54,5.0
2000-01,Uttar Pradesh,23.93,15.4,83.19,1.51
2000-02,Uttar Pradesh,27.07,44.69,55.13,1.65
2000-03,Uttar Pradesh,27.37,18.13,79.62,2.66
2000-04,Uttar Pradesh,27.59,8.54,60.92,5.7
2000-05,Uttar Pradesh,26.4,28.78,69.89,4.06
2000-06,Uttar Pradesh,22.81,13.71,70.12,2.87
2000-07,Uttar Pradesh,18.19,4.92,74.38,1.8
2000-08,Uttar Pradesh,17.78,23.9,46.36,2.4
2000-09,Uttar Pradesh,16.64,16.3,73.31,1.0
2000-10,Uttar Pradesh,17.63,5.69,55.94,2.3
2000-11,Uttar Pradesh,20.97,5.68,49.35,2.22
2000-12,Uttar Pradesh,23.67,6.76,66.54,3.68
2001-01,Uttar Pradesh,26.63,33.07,57.25,1.27
2001-02,Uttar Pradesh,27.73,43.0,65.91,5.14
2001-03,Uttar Pradesh,29.73,1.63,55.89,1.89
2001-04,Uttar Pradesh,27.85,23.44,72.18,5.86
2001-05,Uttar Pradesh,25.26,6.18,67.49,1.43
2001-06,Uttar Pradesh,22.14,0.96,84.08,4.52
2001-07,Uttar Pradesh,20.12,17.43,76.66,5.67
2001-08,Uttar Pradesh,16.63,28.74,62.59,1.54
2001-09,Uttar Pradesh,16.34,18.89,57.61,1.03
2001-10,Uttar Pradesh,19.55,15.89,51.54,4.2
2001-11,Uttar Pradesh,18.86,4.23,57.3,4.26
2001-12,Uttar Pradesh,20.52,51.66,64.32,3.23
2002-01,Uttar Pradesh,26.14,2.87,62.16,1.24
2002-02,Uttar Pradesh,27.83,15.66,81.61,5.98
2002-03,Uttar Pradesh,26.7,19.97,71.51,1.61
2002-04,Uttar Pradesh,29.0,11.47,58.19,4.88
2002-05,Uttar Pradesh,25.46,7.39,75.13,4.68
2002-06,Uttar Pradesh,21.69,5.51,60.71,3.61
2002-07,Uttar Pradesh,19.1,19.18,49.62,1.67
2002-08,Uttar Pradesh,17.75,6.56,50.36,2.26
2002-09,Uttar Pradesh,17.88,12.37,47.17,5.23
2002-10,Uttar Pradesh,18.92,24.19,68.46,3.15
2002-11,Uttar Pradesh,19.73,47.38,53.72,2.67
2002-12,Uttar Pradesh,22.68,15.14,69.87,2.29
2003-01,Uttar Pradesh,25.87,18.28,73.05,3.64
2003-02,Uttar Pradesh,29.44,35.12,83.44,3.81
2003-03,Uttar Pradesh,27.94,1.09,50.51,4.22
2003-04,Uttar Pradesh,26.81,20.01,76.5,1.87
2003-05,Uttar Pradesh,25.97,15.35,50.97,4.14
2003-06,Uttar Pradesh,21.77,22.96,55.74,4.72
2003-07,Uttar Pradesh,20.38,26.29,52.36,2.69
2003-08,Uttar Pradesh,16.9,0.86,59.32,3.57
